frame,wallclock,cycle_ms,post_ms,post_http,notify_http,notify_ms,polls,fetch_ms,fetch_http,iso,iso_ms,file,medY,meanY,note
82,04:13:00,1781,79,200,200,1666,4,23,200,1600,11,IMG_0084.JPG,0.00015,0.00000,
83,04:13:07,2345,78,200,200,2224,3,27,200,1250,16,IMG_0085.JPG,0.00016,0.00001,
84,04:13:13,2196,80,200,200,2044,3,58,200,1600,14,IMG_0086.JPG,0.00015,0.00000,
85,04:13:18,1606,80,200,200,1483,3,30,200,1250,12,IMG_0087.JPG,0.00016,0.00001,
86,04:13:24,1492,88,200,200,1367,3,26,200,1600,11,IMG_0088.JPG,0.00015,0.00000,
87,04:13:29,1529,66,200,200,1422,4,29,200,1250,12,IMG_0089.JPG,0.00016,0.00001,
88,04:13:35,1489,77,200,200,1372,4,27,200,1600,11,IMG_0090.JPG,0.00015,0.00000,
89,04:13:40,1505,73,200,200,1391,3,29,200,1250,11,IMG_0091.JPG,0.00016,0.00002,
90,04:13:47,2166,127,200,200,2004,3,24,200,1600,10,IMG_0092.JPG,0.00015,0.00000,
91,04:13:53,2159,53,200,200,2066,3,29,200,1250,10,IMG_0093.JPG,0.00016,0.00001,
92,04:13:58,1514,87,200,200,1384,3,29,200,1600,13,IMG_0094.JPG,0.00015,0.00000,
93,04:14:04,1507,73,200,200,1395,3,30,200,1250,10,IMG_0095.JPG,0.00016,0.00001,
94,04:14:09,1480,86,200,200,1353,3,29,200,1600,11,IMG_0096.JPG,0.00015,0.00000,
95,04:14:15,1502,80,200,200,1376,4,33,200,1250,12,IMG_0097.JPG,0.00016,0.00001,
96,04:14:20,1476,78,200,200,1356,3,32,200,1600,10,IMG_0098.JPG,0.00015,0.00000,
97,04:14:26,1925,87,200,200,1800,3,26,200,1250,11,IMG_0099.JPG,0.00016,0.00001,
98,04:14:33,2461,75,200,200,2196,3,179,200,1600,11,IMG_0100.JPG,0.00015,0.00000,
99,04:14:38,1904,49,200,200,1816,3,27,200,1250,10,IMG_0101.JPG,0.00016,0.00001,
100,04:14:44,1511,118,200,200,1350,4,30,200,1600,13,IMG_0102.JPG,0.00015,0.00000,
101,04:14:49,1487,62,200,200,1387,4,27,200,1250,10,IMG_0103.JPG,0.00016,0.00002,
102,04:14:55,1491,82,200,200,1368,4,30,200,1600,10,IMG_0104.JPG,0.00015,0.00000,
103,04:15:00,1525,86,200,200,1406,4,24,200,1250,10,IMG_0105.JPG,0.00016,0.00001,
104,04:15:06,1756,140,200,200,1569,3,34,200,1600,11,IMG_0106.JPG,0.00015,0.00000,
105,04:15:12,2154,94,200,200,2017,3,27,200,1250,11,IMG_0107.JPG,0.00016,0.00001,
106,04:15:18,1951,71,200,200,1835,3,28,200,1600,16,IMG_0108.JPG,0.00015,0.00000,
107,04:15:24,1510,71,200,200,1401,3,27,200,1250,10,IMG_0109.JPG,0.00016,0.00001,
108,04:15:29,1487,81,200,200,1365,4,30,200,1600,10,IMG_0110.JPG,0.00015,0.00000,
109,04:15:35,1492,70,200,200,1380,4,27,200,1250,13,IMG_0111.JPG,0.00016,0.00001,
110,04:15:40,1492,83,200,200,1367,3,30,200,1600,10,IMG_0112.JPG,0.00015,0.00000,
111,04:15:46,1507,75,200,200,1393,3,28,200,1250,10,IMG_0113.JPG,0.00016,0.00001,
112,04:15:52,2232,76,200,200,2110,3,34,200,1600,11,IMG_0114.JPG,0.00015,0.00000,
113,04:15:58,2236,74,200,200,2122,3,26,200,1250,13,IMG_0115.JPG,0.00016,0.00001,
114,04:16:04,1978,114,200,200,1824,4,25,200,1600,14,IMG_0116.JPG,0.00015,0.00000,
115,04:16:10,1503,93,200,200,1372,3,26,200,1250,11,IMG_0117.JPG,0.00016,0.00001,
116,04:16:15,1527,83,200,200,1401,3,27,200,1600,15,IMG_0118.JPG,0.00015,0.00000,
117,04:16:21,1520,70,200,200,1406,4,30,200,1250,13,IMG_0119.JPG,0.00016,0.00002,
118,04:16:26,1448,69,200,200,1338,3,29,200,1600,10,IMG_0120.JPG,0.00015,0.00000,
119,04:16:32,1993,76,200,200,1875,3,31,200,1250,10,IMG_0121.JPG,0.00016,0.00002,
120,04:16:38,2225,83,200,200,2102,4,29,200,1600,11,IMG_0122.JPG,0.00015,0.00000,
121,04:16:45,2114,69,200,200,2004,3,26,200,1250,14,IMG_0123.JPG,0.00016,0.00001,
122,04:16:50,1487,82,200,200,1365,4,29,200,1600,10,IMG_0124.JPG,0.00015,0.00000,
123,04:16:56,1520,72,200,200,1409,4,27,200,1250,11,IMG_0125.JPG,0.00016,0.00001,
124,04:17:01,1481,69,200,200,1376,3,24,200,1600,11,IMG_0126.JPG,0.00015,0.00000,
125,04:17:07,1506,80,200,200,1385,3,28,200,1250,11,IMG_0127.JPG,0.00016,0.00002,
126,04:17:12,1691,77,200,200,1572,3,29,200,1600,11,IMG_0128.JPG,0.00015,0.00000,
127,04:17:19,2313,83,200,200,2189,3,29,200,1250,11,IMG_0129.JPG,0.00016,0.00002,
128,04:17:25,2226,78,200,200,2111,3,24,200,1600,11,IMG_0130.JPG,0.00015,0.00000,
129,04:17:31,1699,66,200,200,1591,3,31,200,1250,11,IMG_0131.JPG,0.00016,0.00001,
130,04:17:36,1476,86,200,200,1348,3,32,200,1600,10,IMG_0132.JPG,0.00015,0.00000,
131,04:17:42,1502,69,200,200,1395,4,28,200,1250,10,IMG_0133.JPG,0.00016,0.00001,
132,04:17:47,1472,80,200,200,1349,3,31,200,1600,11,IMG_0134.JPG,0.00015,0.00000,
133,04:17:53,1526,68,200,200,1417,3,30,200,1250,10,IMG_0135.JPG,0.00016,0.00001,
134,04:17:59,2269,119,200,200,2113,4,26,200,1600,11,IMG_0136.JPG,0.00015,0.00000,
135,04:18:05,2217,78,200,200,2100,3,29,200,1250,10,IMG_0137.JPG,0.00016,0.00001,
136,04:18:11,1988,109,200,200,1836,3,33,200,1600,10,IMG_0138.JPG,0.00015,0.00000,
137,04:18:17,1500,85,200,200,1376,4,29,200,1250,10,IMG_0139.JPG,0.00016,0.00001,
138,04:18:22,1493,78,200,200,1374,3,29,200,1600,10,IMG_0140.JPG,0.00015,0.00000,
139,04:18:28,1519,86,200,200,1395,4,27,200,1250,10,IMG_0141.JPG,0.00016,0.00001,
140,04:18:33,1493,71,200,200,1385,3,26,200,1600,10,IMG_0142.JPG,0.00015,0.00000,
141,04:18:39,1882,86,200,200,1756,3,28,200,1250,11,IMG_0143.JPG,0.00016,0.00001,
142,04:18:45,2128,87,200,200,2004,4,25,200,1600,11,IMG_0144.JPG,0.00015,0.00000,
143,04:18:51,1774,67,200,200,1666,3,27,200,1250,14,IMG_0145.JPG,0.00016,0.00001,
144,04:18:56,1496,105,200,200,1342,3,34,200,1600,14,IMG_0146.JPG,0.00015,0.00000,
145,04:19:02,1633,163,200,200,1432,4,26,200,1250,11,IMG_0147.JPG,0.00016,0.00002,
146,04:19:07,1486,66,200,200,1379,3,29,200,1600,12,IMG_0148.JPG,0.00015,0.00000,
147,04:19:13,1492,79,200,200,1371,3,29,200,1250,11,IMG_0149.JPG,0.00016,0.00002,
148,04:19:19,1693,71,200,200,1581,4,28,200,1600,12,IMG_0150.JPG,0.00015,0.00000,
149,04:19:25,2274,72,200,200,2162,3,26,200,1250,12,IMG_0151.JPG,0.00016,0.00001,
150,04:19:31,2213,74,200,200,2100,3,26,200,1600,13,IMG_0152.JPG,0.00015,0.00000,
151,04:19:37,1661,64,200,200,1558,3,28,200,1250,11,IMG_0153.JPG,0.00016,0.00002,
152,04:19:42,1455,77,200,200,1335,3,32,200,1600,10,IMG_0154.JPG,0.00015,0.00000,
153,04:19:48,1498,79,200,200,1377,4,30,200,1250,10,IMG_0155.JPG,0.00016,0.00001,
154,04:19:53,1496,81,200,200,1372,4,30,200,1600,10,IMG_0156.JPG,0.00015,0.00000,
155,04:19:59,1475,91,200,200,1342,3,27,200,1250,13,IMG_0157.JPG,0.00016,0.00001,
156,04:20:05,2202,84,200,200,2078,3,29,200,1600,11,IMG_0158.JPG,0.00015,0.00000,
157,04:20:11,2273,84,200,200,2148,3,28,200,1250,13,IMG_0159.JPG,0.00016,0.00001,
158,04:20:17,1937,72,200,200,1826,3,28,200,1600,10,IMG_0160.JPG,0.00015,0.00000,
159,04:20:23,1485,86,200,200,1359,4,30,200,1250,10,IMG_0161.JPG,0.00016,0.00001,
160,04:20:28,1475,80,200,200,1356,3,28,200,1600,10,IMG_0162.JPG,0.00015,0.00000,
161,04:20:34,1480,78,200,200,1364,3,26,200,1250,11,IMG_0163.JPG,0.00016,0.00001,
162,04:20:39,1481,80,200,200,1357,4,30,200,1600,12,IMG_0164.JPG,0.00015,0.00000,
163,04:20:45,1970,85,200,200,1845,3,27,200,1250,11,IMG_0165.JPG,0.00016,0.00001,
164,04:20:51,2232,91,200,200,2099,3,31,200,1600,10,IMG_0166.JPG,0.00015,0.00000,
165,04:20:57,2224,90,200,200,2098,3,25,200,1250,10,IMG_0167.JPG,0.00016,0.00001,
166,04:21:03,1479,76,200,200,1356,3,32,200,1600,14,IMG_0168.JPG,0.00015,0.00000,
167,04:21:08,1549,151,200,200,1359,4,27,200,1250,12,IMG_0169.JPG,0.00016,0.00001,
168,04:21:14,1482,64,200,200,1374,4,31,200,1600,11,IMG_0170.JPG,0.00015,0.00000,
169,04:21:19,1516,86,200,200,1392,3,28,200,1250,10,IMG_0171.JPG,0.00016,0.00001,
170,04:21:25,1624,85,200,200,1503,3,24,200,1600,10,IMG_0172.JPG,0.00015,0.00000,
171,04:21:31,2153,87,200,200,2030,3,26,200,1250,10,IMG_0173.JPG,0.00016,0.00001,
172,04:21:37,2019,74,200,200,1903,3,30,200,1600,11,IMG_0174.JPG,0.00015,0.00000,
173,04:21:43,1506,77,200,200,1390,4,27,200,1250,11,IMG_0175.JPG,0.00016,0.00001,
174,04:21:48,1488,75,200,200,1374,4,26,200,1600,11,IMG_0176.JPG,0.00015,0.00000,
175,04:21:54,1510,87,200,200,1384,4,28,200,1250,10,IMG_0177.JPG,0.00016,0.00001,
176,04:21:59,1490,76,200,200,1369,4,30,200,1600,14,IMG_0178.JPG,0.00015,0.00000,
177,04:22:05,1479,79,200,200,1362,3,26,200,1250,11,IMG_0179.JPG,0.00016,0.00001,
178,04:22:11,2115,154,200,200,1924,3,26,200,1600,10,IMG_0180.JPG,0.00015,0.00000,
179,04:22:17,2141,79,200,200,2025,3,27,200,1250,10,IMG_0181.JPG,0.00016,0.00001,
180,04:22:24,2723,121,200,200,2375,4,217,200,1600,10,IMG_0182.JPG,0.00015,0.00000,
181,04:22:29,1548,77,200,200,1433,4,26,200,1250,11,IMG_0183.JPG,0.00016,0.00002,
182,04:22:35,1567,83,200,200,1441,4,31,200,1600,11,IMG_0184.JPG,0.00015,0.00000,
183,04:22:40,1574,80,200,200,1454,3,29,200,1250,10,IMG_0185.JPG,0.00016,0.00001,
184,04:22:46,1595,91,200,200,1457,3,31,200,1600,15,IMG_0186.JPG,0.00015,0.00000,
185,04:22:52,2012,102,200,200,1867,3,31,200,1250,11,IMG_0187.JPG,0.00016,0.00002,
186,04:22:58,2211,77,200,200,2092,3,28,200,1600,13,IMG_0188.JPG,0.00015,0.00000,
187,04:23:04,2248,79,200,200,2123,3,29,200,1250,15,IMG_0189.JPG,0.00016,0.00001,
188,04:23:10,1482,81,200,200,1360,4,31,200,1600,10,IMG_0190.JPG,0.00015,0.00000,
189,04:23:15,1504,77,200,200,1390,4,26,200,1250,10,IMG_0191.JPG,0.00016,0.00001,
190,04:23:21,1481,68,200,200,1376,3,25,200,1600,11,IMG_0192.JPG,0.00015,0.00000,
191,04:23:27,1983,88,200,200,1687,3,196,200,1250,11,IMG_0193.JPG,0.00016,0.00001,
192,04:23:33,1617,80,200,200,1495,3,29,200,1600,12,IMG_0194.JPG,0.00015,0.00000,
193,04:23:39,2318,74,200,200,2205,3,27,200,1250,11,IMG_0195.JPG,0.00016,0.00001,
194,04:23:45,2260,71,200,200,2144,4,32,200,1600,12,IMG_0196.JPG,0.00015,0.00000,
195,04:23:51,1766,171,200,200,1557,4,27,200,1250,11,IMG_0197.JPG,0.00016,0.00001,
196,04:23:56,1590,142,200,200,1401,4,33,200,1600,13,IMG_0198.JPG,0.00015,0.00000,
197,04:24:02,1525,113,200,200,1369,3,28,200,1250,12,IMG_0199.JPG,0.00016,0.00001,
198,04:24:08,1495,82,200,200,1361,3,41,200,1600,10,IMG_0200.JPG,0.00015,0.00000,
199,04:24:13,1476,79,200,200,1358,3,27,200,1250,11,IMG_0201.JPG,0.00016,0.00001,
200,04:24:19,2067,82,200,200,1941,3,32,200,1600,12,IMG_0202.JPG,0.00015,0.00000,
201,04:24:25,2117,73,200,200,2001,3,25,200,1250,14,IMG_0203.JPG,0.00016,0.00001,
202,04:24:31,1590,58,200,200,1493,4,28,200,1600,11,IMG_0204.JPG,0.00015,0.00000,
203,04:24:36,1585,130,200,200,1411,4,32,200,1250,11,IMG_0205.JPG,0.00016,0.00001,
204,04:24:42,1507,134,200,200,1330,3,30,200,1600,12,IMG_0206.JPG,0.00015,0.00000,
205,04:24:48,1618,165,200,200,1409,3,29,200,1250,11,IMG_0207.JPG,0.00016,0.00002,
206,04:24:53,1536,117,200,200,1372,3,29,200,1600,17,IMG_0208.JPG,0.00015,0.00000,
207,04:24:59,1896,151,200,200,1708,3,27,200,1250,11,IMG_0209.JPG,0.00016,0.00002,
208,04:25:05,2118,88,200,200,1992,4,27,200,1600,11,IMG_0210.JPG,0.00015,0.00000,
209,04:25:11,1854,75,200,200,1742,4,27,200,1250,11,IMG_0211.JPG,0.00016,0.00001,
210,04:25:16,1479,87,200,200,1347,3,32,200,1600,12,IMG_0212.JPG,0.00015,0.00000,
211,04:25:22,1498,70,200,200,1388,4,30,200,1250,11,IMG_0213.JPG,0.00016,0.00001,
212,04:25:27,1551,147,200,200,1364,3,29,200,1600,11,IMG_0214.JPG,0.00015,0.00000,
213,04:25:33,1542,150,200,200,1355,3,26,200,1250,10,IMG_0215.JPG,0.00016,0.00001,
214,04:25:39,1618,78,200,200,1501,4,29,200,1600,10,IMG_0216.JPG,0.00015,0.00000,
215,04:25:45,2359,64,200,200,2243,3,37,200,1250,14,IMG_0217.JPG,0.00016,0.00001,
216,04:25:51,2193,84,200,200,2070,3,28,200,1600,11,IMG_0218.JPG,0.00015,0.00000,
217,04:25:57,1762,88,200,200,1634,4,28,200,1250,10,IMG_0219.JPG,0.00016,0.00002,
218,04:26:02,1500,83,200,200,1376,3,29,200,1600,11,IMG_0220.JPG,0.00015,0.00000,
219,04:26:08,1479,84,200,200,1360,3,24,200,1250,10,IMG_0221.JPG,0.00016,0.00001,
220,04:26:13,1484,75,200,200,1367,3,28,200,1600,10,IMG_0222.JPG,0.00015,0.00000,
221,04:26:19,1486,70,200,200,1373,3,31,200,1250,11,IMG_0223.JPG,0.00016,0.00002,
222,04:26:25,2161,70,200,200,2050,4,30,200,1600,11,IMG_0224.JPG,0.00015,0.00000,
223,04:26:31,2273,83,200,200,2150,3,29,200,1250,11,IMG_0225.JPG,0.00016,0.00002,
224,04:26:37,2019,81,200,200,1899,3,29,200,1600,10,IMG_0226.JPG,0.00015,0.00000,
225,04:26:43,1512,81,200,200,1387,4,31,200,1250,12,IMG_0227.JPG,0.00016,0.00002,
226,04:26:48,1487,71,200,200,1374,3,30,200,1600,11,IMG_0228.JPG,0.00015,0.00000,
227,04:26:54,1490,76,200,200,1378,3,26,200,1250,10,IMG_0229.JPG,0.00016,0.00001,
228,04:26:59,1475,85,200,200,1352,4,26,200,1600,12,IMG_0230.JPG,0.00015,0.00000,
229,04:27:05,1832,80,200,200,1713,3,27,200,1250,12,IMG_0231.JPG,0.00016,0.00001,
230,04:27:11,2107,85,200,200,1980,3,28,200,1600,12,IMG_0232.JPG,0.00015,0.00000,
231,04:27:17,1837,89,200,200,1709,4,29,200,1250,10,IMG_0233.JPG,0.00016,0.00002,
232,04:27:23,1484,73,200,200,1370,3,28,200,1600,12,IMG_0234.JPG,0.00015,0.00000,
233,04:27:28,1490,65,200,200,1386,3,29,200,1250,10,IMG_0235.JPG,0.00016,0.00001,
234,04:27:34,1476,73,200,200,1364,4,28,200,1600,10,IMG_0236.JPG,0.00015,0.00000,
235,04:27:39,1499,86,200,200,1367,3,31,200,1250,15,IMG_0237.JPG,0.00016,0.00001,
236,04:27:45,1596,75,200,200,1482,4,29,200,1600,10,IMG_0238.JPG,0.00015,0.00000,
237,04:27:51,2168,81,200,200,2044,3,32,200,1250,10,IMG_0239.JPG,0.00016,0.00002,
238,04:27:57,2020,89,200,200,1892,3,26,200,1600,11,IMG_0240.JPG,0.00015,0.00000,
239,04:28:02,1486,82,200,200,1362,4,29,200,1250,11,IMG_0241.JPG,0.00016,0.00002,
240,04:28:08,1482,66,200,200,1376,3,29,200,1600,10,IMG_0242.JPG,0.00015,0.00000,
241,04:28:13,1534,85,200,200,1406,3,29,200,1250,14,IMG_0243.JPG,0.00016,0.00001,
242,04:28:19,1515,83,200,200,1390,4,30,200,1600,10,IMG_0244.JPG,0.00015,0.00000,
243,04:28:24,1500,77,200,200,1383,3,28,200,1250,11,IMG_0245.JPG,0.00016,0.00001,
244,04:28:30,2014,77,200,200,1899,3,23,200,1600,13,IMG_0246.JPG,0.00015,0.00000,
245,04:28:37,2169,79,200,200,2050,4,28,200,1250,11,IMG_0247.JPG,0.00016,0.00001,
246,04:28:42,1681,133,200,200,1510,3,26,200,1600,11,IMG_0248.JPG,0.00015,0.00000,
247,04:28:48,1570,140,200,200,1387,4,28,200,1250,14,IMG_0249.JPG,0.00016,0.00001,
248,04:28:53,1577,180,200,200,1355,4,27,200,1600,13,IMG_0250.JPG,0.00015,0.00000,
249,04:28:59,1483,65,200,200,1377,3,28,200,1250,12,IMG_0251.JPG,0.00016,0.00001,
250,04:29:04,1475,74,200,200,1362,3,28,200,1600,10,IMG_0252.JPG,0.00015,0.00000,
251,04:29:10,1848,84,200,200,1722,3,27,200,1250,13,IMG_0253.JPG,0.00016,0.00002,
252,04:29:16,2095,81,200,200,1974,3,28,200,1600,11,IMG_0254.JPG,0.00015,0.00000,
253,04:29:22,1890,84,200,200,1754,4,38,200,1250,12,IMG_0255.JPG,0.00016,0.00002,
254,04:29:28,1467,96,200,200,1334,4,26,200,1600,10,IMG_0256.JPG,0.00015,0.00000,
255,04:29:33,1508,76,200,200,1395,3,25,200,1250,10,IMG_0257.JPG,0.00016,0.00001,
256,04:29:39,1498,76,200,200,1378,4,33,200,1600,11,IMG_0258.JPG,0.00015,0.00000,
257,04:29:44,1523,86,200,200,1401,3,26,200,1250,10,IMG_0259.JPG,0.00016,0.00001,
258,04:29:50,1609,73,200,200,1500,3,24,200,1600,11,IMG_0260.JPG,0.00015,0.00000,
259,04:29:56,2301,65,200,200,2194,4,29,200,1250,11,IMG_0261.JPG,0.00016,0.00002,
260,04:30:02,2182,80,200,200,2064,3,27,200,1600,11,IMG_0262.JPG,0.00015,0.00000,
261,04:30:08,1762,82,200,200,1638,4,30,200,1250,11,IMG_0263.JPG,0.00016,0.00001,
