frame,wallclock,cycle_ms,post_ms,post_http,notify_http,notify_ms,polls,fetch_ms,fetch_http,iso,iso_ms,file,medY,meanY,note
150,04:17:21,866,78,200,200,713,4,31,200,1600,43,IMG_0153.JPG,0.00017,0.00003,
151,04:17:26,857,82,200,200,694,4,39,200,1250,42,IMG_0154.JPG,0.00018,0.00004,
152,04:17:31,940,182,200,200,682,3,36,200,1600,38,IMG_0155.JPG,0.00017,0.00003,
153,04:17:36,843,84,200,200,690,3,31,200,1250,37,IMG_0156.JPG,0.00017,0.00004,
154,04:17:41,847,75,200,200,691,3,38,200,1600,41,IMG_0157.JPG,0.00016,0.00002,
155,04:17:46,841,87,200,200,677,3,38,200,1250,39,IMG_0158.JPG,0.00017,0.00003,
156,04:17:50,840,79,200,200,695,4,29,200,1600,36,IMG_0159.JPG,0.00017,0.00003,
157,04:17:55,856,77,200,200,698,4,34,200,1250,46,IMG_0160.JPG,0.00018,0.00004,
158,04:18:00,849,80,200,200,693,3,30,200,1600,45,IMG_0161.JPG,0.00017,0.00003,
159,04:18:05,826,65,200,200,690,3,32,200,1250,39,IMG_0162.JPG,0.00017,0.00003,
160,04:18:10,891,74,200,200,733,3,38,200,1600,45,IMG_0163.JPG,0.00017,0.00003,
161,04:18:15,969,187,200,200,713,3,29,200,1250,40,IMG_0164.JPG,0.00017,0.00003,
162,04:18:20,990,173,200,200,735,4,38,200,1600,43,IMG_0165.JPG,0.00018,0.00004,
163,04:18:25,879,88,200,200,711,4,38,200,1250,41,IMG_0166.JPG,0.00017,0.00003,
164,04:18:30,998,179,200,200,739,3,39,200,1600,41,IMG_0167.JPG,0.00016,0.00002,
165,04:18:35,885,78,200,200,734,4,32,200,1250,40,IMG_0168.JPG,0.00017,0.00004,
166,04:18:39,932,77,200,200,770,3,47,200,1600,37,IMG_0169.JPG,0.00017,0.00003,
167,04:18:44,974,145,200,200,757,3,33,200,1250,39,IMG_0170.JPG,0.00018,0.00004,
168,04:18:49,870,81,200,200,723,4,28,200,1600,37,IMG_0171.JPG,0.00017,0.00003,
169,04:18:54,900,83,200,200,740,3,40,200,1250,36,IMG_0172.JPG,0.00017,0.00004,
170,04:18:59,876,81,200,200,728,3,33,200,1600,35,IMG_0173.JPG,0.00017,0.00004,
171,04:19:04,914,82,200,200,754,4,28,200,1250,48,IMG_0174.JPG,0.00017,0.00004,
172,04:19:09,958,167,200,200,722,3,31,200,1600,35,IMG_0175.JPG,0.00017,0.00003,
173,04:19:14,875,80,200,200,720,3,34,200,1250,39,IMG_0176.JPG,0.00017,0.00004,
174,04:19:19,895,81,200,200,732,4,43,200,1600,39,IMG_0177.JPG,0.00017,0.00003,
175,04:19:24,993,183,200,200,735,3,36,200,1250,39,IMG_0178.JPG,0.00017,0.00003,
176,04:19:29,882,64,200,200,737,3,40,200,1600,40,IMG_0179.JPG,0.00017,0.00004,
177,04:19:34,1002,184,200,200,738,4,39,200,1250,41,IMG_0180.JPG,0.00018,0.00004,
178,04:19:39,878,87,200,200,711,3,39,200,1600,41,IMG_0181.JPG,0.00017,0.00004,
179,04:19:43,900,85,200,200,737,3,37,200,1250,39,IMG_0182.JPG,0.00018,0.00004,
180,04:20:30,42499,85,200,0,42414,4,0,0,,0,IMG_0182.JPG,-1.00000,-1.00000,通知なし
